ProductID,ProductName,CategoryName,SalesDate,Region,Country,City,SalesQuantity,UnitPrice,Discount,CustomerID,CustomerName,CustomerEmail,CustomerPhone,TotalRevenue
666,Product 666,Beauty,2020-10-16,East,Senegal,Johnland,2,703.52,0.07,666,Nicole Pearson,margaret77@yahoo.com,001-561-260-7721x413,1308.5472
667,Product 667,Electronics,2020-12-03,East,Philippines,North Ashley,6,884.25,0.21,667,Michael Johnston,jsmith@miller.com,2586190265,4191.345
668,Product 668,Electronics,2023-02-10,South,Slovakia (Slovak Republic),Port Mitchell,71,966.91,0.15,668,James Sanchez,stephanie80@thomas-stevenson.com,4486294342,58353.0185
669,Product 669,Clothing,2024-07-04,North,San Marino,Harveyburgh,13,777.0,0.14,669,Jenna Smith,joanne05@nunez.com,+1-476-188-2153x0662,8686.86
670,Product 670,Beauty,2020-04-22,West,Malta,Nelsonborough,91,994.29,0.07,670,Ariel Maldonado,anthonyguerrero@hotmail.com,401.811.6835,84146.76269999999
671,Product 671,Home,2023-01-30,East,Benin,Burgesston,75,618.62,0.22,671,Stephanie Moreno,rose25@butler.com,(332)687-1050x1711,36189.270000000004
672,Product 672,Sports,2023-03-10,East,Uruguay,Craighaven,55,46.76,0.03,672,Karen Castillo,sherry82@hotmail.com,304-094-6919x6826,2494.6459999999997
673,Product 673,Beauty,2022-03-08,North,Svalbard & Jan Mayen Islands,South Nicholasfurt,79,24.11,0.3,673,Kristen Lara,victor22@hotmail.com,494-476-1512,1333.283
674,Product 674,Clothing,2022-01-31,North,Hungary,Davidport,63,348.68,0.25,674,Maria Leblanc,brandon40@hotmail.com,220.221.6448x944,16475.13
675,Product 675,Sports,2022-08-16,East,Eritrea,Thomasburgh,73,825.24,0.16,675,Michael Moore,davisbeverly@hudson.org,(307)768-3971,50603.7168
676,Product 676,Beauty,2021-05-03,West,Australia,New Stephenmouth,72,867.47,0.13,676,Sarah Hernandez,sjensen@williams.com,422-375-8927x127,54338.3208
677,Product 677,Home,2020-01-18,South,Mali,Port Willieland,46,961.2,0.09,677,Jeffery Cole,amandaking@scott.com,(599)213-2971,40235.832
678,Product 678,Home,2022-07-20,East,Martinique,New Jeffery,6,74.47,0.15,678,Julia Sharp,pollardbethany@navarro.biz,001-423-558-7096x87719,379.79699999999997
679,Product 679,Electronics,2023-03-01,West,Grenada,East Joannaview,48,54.13,0.26,679,Leslie Martinez,nicole36@hayes.com,+1-989-242-0368x8137,1922.6976000000002
680,Product 680,Clothing,2022-04-15,South,Saint Vincent and the Grenadines,North Nicholasside,60,914.15,0.08,680,Kimberly Rodriguez,garciajohn@hotmail.com,1612118770,50461.08
681,Product 681,Beauty,2024-07-04,South,Belize,West Justintown,43,312.0,0.15,681,Alex Johnson,omartinez@hotmail.com,001-178-494-9009x04033,11403.6
682,Product 682,Home,2023-10-07,East,United States of America,East Jeremiahhaven,68,562.41,0.07,682,Sarah Golden,gbarrera@hotmail.com,173.435.8726x7594,35566.808399999994
683,Product 683,Sports,2021-10-11,South,Qatar,Brentbury,11,982.62,0.1,683,Abigail Cook,wweber@gmail.com,+1-735-174-2881x045,9727.938
684,Product 684,Electronics,2024-01-03,West,Saint Helena,Haroldfurt,58,406.44,0.06,684,Lisa Andrews,martinmaureen@andersen.com,731-629-5741x1953,22159.108799999998
685,Product 685,Beauty,2022-08-22,East,Tokelau,Jerryberg,92,669.21,0.3,685,Cynthia Day,lewiskristen@hotmail.com,(207)382-4439x774,43097.124
686,Product 686,Beauty,2024-01-18,East,Zimbabwe,East Cheryl,90,406.87,0.17,686,Wanda Brown,teresa78@hotmail.com,(893)878-3778,30393.189000000002
687,Product 687,Electronics,2023-10-18,West,Guinea-Bissau,Port Steven,4,770.51,0.22,687,Brittany Pearson,ashleyjones@yahoo.com,+1-890-474-7236x872,2403.9912
688,Product 688,Beauty,2022-05-16,South,Palau,West Jeremy,79,532.44,0.03,688,Cameron Woods,nelsonsarah@gmail.com,486-670-3642x0355,40800.8772
689,Product 689,Home,2021-01-11,North,Colombia,Ryanfurt,83,245.15,0.11,689,Tina Barnett,hilldwayne@yahoo.com,282-614-9438,18109.2305
690,Product 690,Beauty,2022-12-29,West,Palestinian Territory,Thomasmouth,70,278.59,0.27,690,Heidi Franklin,michellethomas@hotmail.com,001-631-794-0490x81340,14235.948999999999
691,Product 691,Clothing,2023-11-01,East,Belize,Carterside,59,265.48,0.03,691,Tasha Thomas,ncraig@hill.info,191-671-8555x8663,15193.4204
692,Product 692,Home,2021-09-06,West,Bolivia,Zimmermanbury,5,537.0,0.05,692,Casey Spears,thomassierra@yahoo.com,920-897-9376x07716,2550.75
693,Product 693,Home,2021-03-17,South,Cuba,Katherineton,18,706.16,0.19,693,Lisa Valdez,ashley45@mcneil-may.net,0018688876,10295.8128
694,Product 694,Beauty,2023-11-19,East,Turkey,Mariabury,70,949.79,0.19,694,Vanessa Haynes,jeffsantana@huang.biz,+1-464-138-8312x95262,53853.09300000001
695,Product 695,Electronics,2024-06-24,East,Finland,Robertfort,64,697.15,0.25,695,Bruce Jimenez,alvinchavez@gmail.com,(345)545-1971x611,33463.2
696,Product 696,Clothing,2024-03-03,West,British Virgin Islands,Lake Susanmouth,95,783.38,0.28,696,Courtney Goodwin,lrhodes@hotmail.com,157.036.4404x400,53583.192
697,Product 697,Electronics,2023-08-31,East,Uzbekistan,Gouldfurt,25,177.24,0.04,697,Peter Green,davidsonheidi@hotmail.com,938-374-0349,4253.76
698,Product 698,Home,2021-09-26,East,Kyrgyz Republic,Shannonshire,4,380.32,0.08,698,Katherine Wilson,mcneilrichard@hicks.com,8165692182,1399.5776
699,Product 699,Electronics,2022-03-28,West,Israel,Lake Lindsey,70,419.64,0.13,699,Amy Martinez,brianparker@hotmail.com,(144)209-1389,25556.076
700,Product 700,Sports,2023-10-19,East,Honduras,Galvanview,41,689.52,0.0,700,Carla Burke,parksneil@stevenson-peters.com,(653)409-3766,28270.32
701,Product 701,Sports,2021-01-11,North,Croatia,Lake Valerie,37,302.93,0.02,701,Hannah Carr,oflores@lewis.com,5605559236,10984.2418
702,Product 702,Clothing,2020-04-05,West,Thailand,South Kellyview,59,310.26,0.07,702,Jeffrey Allen,juliemcdonald@torres-smith.biz,185-874-4938x35376,17023.9662
703,Product 703,Beauty,2020-10-10,East,Rwanda,Sheafurt,50,362.33,0.14,703,Mason Ferguson Jr.,nancycastillo@yahoo.com,948.163.1330,15580.19
704,Product 704,Beauty,2022-07-01,North,Korea,Lake Amyburgh,56,812.2,0.08,704,Ryan Foster,angelajones@hotmail.com,001-214-998-8284x665,41844.54400000001
705,Product 705,Clothing,2020-07-05,West,Jamaica,Bethanyview,25,581.81,0.26,705,Troy Alexander,pjensen@young-robinson.org,001-787-876-0908x718,10763.484999999999
706,Product 706,Beauty,2024-05-22,South,Saint Lucia,West Brian,34,84.52,0.1,706,Megan Romero,lisa76@ford.com,892-343-3869x51332,2586.312
707,Product 707,Beauty,2021-06-01,East,Angola,Dukeside,19,87.46,0.28,707,Mrs. Jennifer Hughes,kramerchristine@hardy.biz,+1-538-458-0306,1196.4527999999998
708,Product 708,Clothing,2021-04-20,South,Azerbaijan,North Madeline,98,377.57,0.29,708,Beth Kelly,bushhaley@warren.net,(904)539-8880,26271.3206
709,Product 709,Clothing,2020-07-23,South,Guam,East John,79,768.93,0.13,709,Christine Sanchez,warrendebbie@diaz.com,001-589-992-3025,52848.558899999996
710,Product 710,Beauty,2020-06-28,East,South Georgia and the South Sandwich Islands,Haleymouth,8,691.8,0.07,710,William Murphy,mooreraymond@gonzalez.com,(826)887-0088,5146.991999999999
711,Product 711,Home,2021-03-03,West,Taiwan,Swansonhaven,54,710.9,0.09,711,Diamond Spencer,bauerlauren@escobar.biz,330.822.6238x483,34933.626
712,Product 712,Sports,2024-02-07,South,Croatia,East Melaniebury,47,769.54,0.23,712,Sheila Hogan,jessicaholloway@martinez-hebert.net,+1-603-052-9874x37737,27849.652599999998
713,Product 713,Clothing,2020-09-25,North,Bouvet Island (Bouvetoya),Hendersonborough,34,294.28,0.08,713,Paula Collins,stevennixon@hotmail.com,723-806-4609x0952,9205.078399999999
714,Product 714,Home,2021-11-20,West,Morocco,Adamland,82,552.77,0.11,714,Emily Carpenter,benjaminwerner@yahoo.com,(124)892-0099x912,40341.1546
715,Product 715,Beauty,2021-11-08,West,Greenland,Brandonchester,30,547.92,0.14,715,Patricia Johnston,rhondaburns@may.com,105.083.0434,14136.336
716,Product 716,Electronics,2023-10-22,West,Saint Pierre and Miquelon,West Deborah,13,742.24,0.17,716,Terry Stewart,lbailey@liu.biz,+1-539-852-9439x423,8008.7696000000005
717,Product 717,Beauty,2021-01-03,West,Guyana,North Latashaborough,47,957.3,0.3,717,Shane Phillips,ybarry@crane-howard.com,(592)374-8395x30655,31495.17
718,Product 718,Clothing,2020-01-31,South,Saint Pierre and Miquelon,New Richardport,33,285.21,0.07,718,Austin Kelly,shannon36@hunter.com,201.013.3014x5486,8753.094899999998
719,Product 719,Home,2020-03-23,West,Micronesia,Bakerview,35,795.35,0.11,719,Ana Cameron,jeremyjohnson@galvan.com,+1-960-534-4936x88143,24775.1525
720,Product 720,Electronics,2021-05-09,East,Armenia,Lake Edward,88,663.37,0.08,720,Charles Watkins,haley39@knapp.net,(544)875-4919,53706.4352
721,Product 721,Beauty,2022-03-09,West,Taiwan,New Anthonychester,26,584.44,0.11,721,Jessica Mcclure,ijennings@hotmail.com,+1-210-737-2337x4453,13523.941600000002
722,Product 722,Sports,2020-07-22,South,Albania,West Diana,47,777.13,0.03,722,Bradley Berry,haleyaimee@stephens-rhodes.net,206-073-9563x212,35429.3567
723,Product 723,Beauty,2020-10-08,East,Austria,Lisaburgh,53,944.59,0.11,723,Dennis Watson,jasonlove@hernandez.info,(065)943-7587x247,44556.310300000005
724,Product 724,Electronics,2023-12-09,North,Christmas Island,North Veronicashire,65,46.32,0.27,724,Zachary Hickman,christopherford@smith.com,001-931-245-5558x39537,2197.884
725,Product 725,Clothing,2022-01-07,North,Sierra Leone,Nicoleview,77,155.93,0.09,725,Breanna Morris,sheri80@gmail.com,+1-961-927-0691x8727,10926.0151
726,Product 726,Home,2024-04-19,West,Korea,North Roberttown,74,758.72,0.11,726,Mr. Tom Gates,rfranklin@taylor.com,858.788.6269,49969.2992
727,Product 727,Electronics,2020-10-20,East,Andorra,Hannaton,19,92.95,0.28,727,David Jones,pfreeman@gmail.com,001-925-656-6869x03395,1271.5559999999998
728,Product 728,Home,2020-10-01,West,Argentina,Dixonville,5,520.96,0.22,728,Paul Klein,kristopher73@gmail.com,001-792-256-8669x933,2031.7440000000001
729,Product 729,Sports,2021-01-13,South,Slovakia (Slovak Republic),East Bobby,8,227.66,0.16,729,Anthony Alexander,jasonbuchanan@gmail.com,001-284-292-4157,1529.8752
730,Product 730,Sports,2023-02-28,West,Peru,East Kaitlynstad,4,281.55,0.23,730,Sandra Brock,jennifer19@watts.org,001-193-898-4937,867.1740000000001
731,Product 731,Clothing,2020-04-22,North,Saint Vincent and the Grenadines,Cookfort,49,704.82,0.04,731,Brett Baker,ryandebra@gmail.com,676.540.8594,33154.7328
732,Product 732,Beauty,2021-04-26,North,Brazil,Melissaview,77,39.89,0.14,732,Donna Valdez,johnmccarty@yahoo.com,+1-233-638-5821,2641.5158
733,Product 733,Beauty,2023-02-18,West,Israel,Salazarfort,38,874.59,0.04,733,Meredith Henderson,nhatfield@yahoo.com,1417558923,31905.043199999996
734,Product 734,Electronics,2022-12-31,North,Chad,Lake Bianca,49,450.03,0.07,734,Jeffrey Thomas,connorgordon@gmail.com,859-634-6955x742,20507.867099999996
735,Product 735,Beauty,2020-10-25,East,Cayman Islands,Port Mary,83,507.37,0.04,735,Sarah Lewis,jordanshane@ellison.com,026.438.5155,40427.2416
736,Product 736,Clothing,2021-02-09,South,Chad,Brianfort,52,544.65,0.11,736,Janice Perry,hailey56@gmail.com,226-408-9571x135,25206.402
737,Product 737,Sports,2022-10-28,East,Belgium,Lake Robertville,50,649.09,0.11,737,Joseph Weaver,smithlauren@patton.com,001-976-190-0574x914,28884.505
738,Product 738,Beauty,2023-07-02,South,Kenya,Russellborough,72,351.41,0.28,738,Wendy Evans,kathywilson@bautista.info,001-301-861-2197,18217.094399999998
739,Product 739,Home,2021-08-26,North,Bhutan,West April,91,110.1,0.08,739,Jessica Sanchez,idrake@hotmail.com,079-770-7461,9217.572
740,Product 740,Electronics,2024-04-15,South,Andorra,Katherineberg,50,325.2,0.14,740,Mary Ramos,william00@romero.com,001-668-552-8910x0929,13983.6
741,Product 741,Electronics,2022-04-21,East,Dominica,Williamfurt,30,176.46,0.24,741,Anna Taylor,wayne30@howard-parker.com,013.295.5440,4023.288
742,Product 742,Home,2022-05-18,North,Mozambique,West Laura,4,560.57,0.24,742,Caitlin Owen,allenkaren@gmail.com,(360)874-2135x687,1704.1328
743,Product 743,Electronics,2023-02-10,South,Angola,Lake Amanda,75,324.85,0.23,743,Amy Watson,rtodd@solomon.com,0093763174,18760.0875
744,Product 744,Electronics,2021-01-08,North,Cape Verde,Frederickport,85,958.49,0.09,744,Chris Horton,ystevens@gmail.com,+1-935-742-0754,74139.2015
745,Product 745,Home,2024-01-30,North,British Virgin Islands,Connieborough,66,966.08,0.15,745,John Castro,richardchaney@yahoo.com,6127493461,54197.088
746,Product 746,Beauty,2022-10-18,West,Netherlands,Wadeborough,21,623.92,0.06,746,Christina Jones,fullerpatrick@gmail.com,+1-926-085-9505x38943,12316.180799999998
747,Product 747,Sports,2020-12-23,North,South Georgia and the South Sandwich Islands,Fletchermouth,81,621.32,0.06,747,Paul Decker,courtneylewis@hotmail.com,7468005042,47307.304800000005
748,Product 748,Sports,2021-01-07,South,Moldova,West Jody,43,985.52,0.13,748,Jeremy Smith,ymiller@hotmail.com,(729)756-7661x822,36868.3032
749,Product 749,Beauty,2022-04-05,North,Pitcairn Islands,Lake John,29,888.41,0.22,749,Rachel Briggs,jellis@shields.com,(333)896-6729,20095.8342
750,Product 750,Beauty,2023-03-27,South,Equatorial Guinea,East Sarafurt,27,767.42,0.16,750,William Mann,vargasrichard@blankenship-neal.com,+1-163-169-2011x9289,17405.0856
751,Product 751,Electronics,2020-03-26,North,Poland,Lake Pamelaton,88,320.45,0.27,751,Evan Hughes,sullivannicole@yahoo.com,4644543716,20585.708
752,Product 752,Home,2020-02-04,West,French Guiana,North Ashley,53,371.88,0.25,752,Bryan Kirby,sheena50@hotmail.com,+1-349-228-2201x0064,14782.23
753,Product 753,Home,2024-02-15,South,Andorra,Shieldsstad,49,209.25,0.01,753,Nancy Daniel,austincatherine@bentley-vasquez.com,751.995.2703,10150.7175
754,Product 754,Home,2021-10-19,North,Montserrat,Port Ashleyview,67,492.28,0.17,754,Bryan Norton,michaelrangel@gmail.com,977.761.4296x612,27375.690799999993
755,Product 755,Clothing,2020-12-19,West,Bolivia,Espinozachester,10,990.46,0.18,755,Diamond Smith,olivereddie@hotmail.com,128-843-3122x70106,8121.772000000001
756,Product 756,Sports,2024-04-23,North,New Caledonia,Powellton,3,913.03,0.29,756,Hannah Black,kyle21@washington-cortez.com,453.409.2666x10823,1944.7539
757,Product 757,Electronics,2023-04-05,South,Bosnia and Herzegovina,Kendraside,90,127.17,0.01,757,Amanda Martinez,nelsonkyle@travis.com,+1-252-618-2687x8276,11330.847
758,Product 758,Electronics,2021-04-01,South,Pitcairn Islands,Mercadoshire,91,34.94,0.16,758,Brendan Paul,kelleymary@whitney.net,073.739.8028x187,2670.8136
759,Product 759,Electronics,2022-06-08,South,Mauritania,South Thomas,69,899.65,0.06,759,Charles Williams,howecolleen@yahoo.com,307.102.2292,58351.29899999999
760,Product 760,Home,2021-05-02,West,Venezuela,South Carrie,11,541.8,0.02,760,Robert Cardenas,jonathan15@king-gray.com,001-858-360-8538x1989,5840.603999999999
761,Product 761,Home,2024-03-11,West,Macedonia,Dianamouth,13,208.19,0.18,761,Sean Anderson,christophercarter@schroeder.com,123.750.7553x099,2219.3054
762,Product 762,Sports,2020-09-17,West,Greenland,Jamestown,98,676.92,0.23,762,Mr. Kenneth Hardin,daniellebates@hotmail.com,379.893.1120,51080.38319999999
763,Product 763,Home,2022-08-13,North,Cuba,Raymondfurt,38,647.78,0.23,763,Lacey Pena,christopherlloyd@yahoo.com,001-122-224-7605x36624,18954.0428
764,Product 764,Electronics,2021-11-15,West,Jordan,South Alisonburgh,40,130.86,0.01,764,Nancy Combs,nkelly@hotmail.com,001-622-158-1378x843,5182.0560000000005
765,Product 765,Sports,2020-04-20,South,Philippines,Christophermouth,33,267.0,0.12,765,John Rice,romandonald@owen.info,623.098.9257,7753.68
766,Product 766,Clothing,2024-05-12,West,Venezuela,Perkinsfort,34,69.48,0.01,766,Joanne Ruiz,shannon46@morales.com,(821)574-9691x26974,2338.6968
767,Product 767,Clothing,2023-08-21,North,Uzbekistan,Port Ana,27,217.76,0.07,767,Dominique Haynes,taylorkara@yahoo.com,369-832-7231x7450,5467.953599999999
768,Product 768,Electronics,2022-08-25,East,Kiribati,Port Melissatown,90,140.98,0.06,768,Karen Powers,donaldsonkimberly@edwards-washington.com,(009)314-8311x7425,11926.907999999998
769,Product 769,Beauty,2024-04-14,North,Montserrat,Christopherfurt,51,201.3,0.06,769,Steven Brewer,gordon95@jones-harrington.org,(528)410-7750x27939,9650.322
770,Product 770,Home,2020-07-13,East,Greece,Lake Jessica,89,688.61,0.1,770,Linda Walker,kparker@yahoo.com,+1-558-249-7501x898,55157.661
771,Product 771,Home,2024-07-13,East,Monaco,South Emily,83,59.0,0.08,771,Mary Ross,thompsonstephanie@williams-morgan.com,339.853.8884,4505.24
772,Product 772,Sports,2021-06-07,East,Guadeloupe,South Joshuaborough,21,110.84,0.29,772,Stephanie Mcintyre,nathan06@hotmail.com,940.599.0326,1652.6244
773,Product 773,Clothing,2022-05-30,West,United Kingdom,Gilbertfort,95,142.83,0.11,773,Lydia Clark,maciassusan@villa.com,9474386876,12076.2765
774,Product 774,Sports,2020-07-08,South,Morocco,Marcushaven,29,323.38,0.27,774,Jeffrey Scott,lpena@gmail.com,001-035-841-8196x59839,6845.9546
775,Product 775,Sports,2021-06-07,North,Gambia,Brittanymouth,73,305.76,0.05,775,Laurie Collins,wmadden@hoffman-green.biz,001-042-944-7246,21204.456
776,Product 776,Clothing,2022-11-27,East,Niger,East Steven,19,262.51,0.23,776,Randy Miller,james74@costa.com,690.045.7612,3840.5213
777,Product 777,Sports,2021-01-27,North,Guyana,New Robertburgh,26,753.03,0.02,777,Bryan Hanson,kristinacooper@yahoo.com,(402)400-9608x0104,19187.2044
778,Product 778,Electronics,2020-10-14,North,Ireland,Thompsonland,25,998.04,0.14,778,Laura Mcintosh,catherinejohnson@hotmail.com,956-731-5084,21457.86
779,Product 779,Beauty,2023-02-26,East,Guernsey,Hawkinsside,40,538.64,0.0,779,Michelle Holloway,andrewwilliams@hotmail.com,615-572-6377x382,21545.6
780,Product 780,Sports,2024-02-18,North,Mali,Peggychester,29,944.76,0.24,780,Jared Anderson,glenngrant@yahoo.com,674-482-1483x94732,20822.5104
781,Product 781,Beauty,2021-06-25,South,Samoa,Alexanderview,25,402.64,0.29,781,Nicholas Cooper,hcannon@cook.net,(728)844-3775x97477,7146.86
782,Product 782,Home,2020-06-14,South,Rwanda,Haydenfort,19,115.62,0.01,782,Vanessa Lee,antonio38@yahoo.com,001-550-006-5758x631,2174.8122000000003
783,Product 783,Home,2021-08-30,West,Kiribati,Transhire,68,414.69,0.28,783,Robert Jennings,xsmith@hotmail.com,+1-875-762-8391x0411,20303.2224
784,Product 784,Beauty,2020-06-26,South,Cambodia,South Bradland,45,303.17,0.23,784,Michael Pacheco,michaeledwin@yahoo.com,351-071-1083x04966,10504.840500000002
785,Product 785,Home,2021-01-18,East,Niger,North Jacquelinehaven,84,498.47,0.11,785,Susan Jackson,htorres@hotmail.com,+1-391-544-6968x218,37265.6172
786,Product 786,Sports,2023-10-03,South,Egypt,Howardmouth,46,660.47,0.27,786,Kimberly Mahoney,nancypaul@yahoo.com,+1-884-478-9652x7945,22178.5826
787,Product 787,Clothing,2020-01-20,West,Paraguay,Port Jeremymouth,55,466.44,0.09,787,Nathan Orozco,woodardjeffrey@wells-jones.com,001-186-551-8396x3953,23345.322
788,Product 788,Clothing,2020-06-23,North,Mali,Myershaven,1,935.81,0.12,788,Jeff Cross,thomasashley@gmail.com,484-259-6527x699,823.5128
789,Product 789,Electronics,2024-04-09,North,Slovenia,Cruzmouth,11,885.92,0.03,789,Kyle Haynes,michellebishop@rivera.info,+1-911-682-3418,9452.766399999999
790,Product 790,Electronics,2023-11-12,West,Bhutan,New Brent,68,704.96,0.2,790,James Mathis,kennethpeterson@gmail.com,(739)598-4758x4190,38349.824
791,Product 791,Beauty,2022-07-09,North,Somalia,East Jamesberg,7,494.79,0.01,791,Cynthia Lloyd,fcrawford@hotmail.com,476-147-2306,3428.8947000000003
792,Product 792,Beauty,2023-09-09,West,Jamaica,Sheppardberg,92,140.37,0.15,792,Nicole Moore,youngsheila@hotmail.com,(240)667-8317x5457,10976.934000000001
793,Product 793,Sports,2024-04-06,West,Slovakia (Slovak Republic),Goodwinville,58,403.04,0.2,793,Ethan Fisher,christophermullins@lopez.com,+1-567-247-5997x27055,18701.056
794,Product 794,Beauty,2022-03-06,South,Saint Kitts and Nevis,Mcdonaldmouth,71,707.36,0.25,794,Adrian Ward,susan27@hotmail.com,(138)056-6663x2280,37666.92
795,Product 795,Clothing,2022-01-06,West,Austria,Ashleyview,20,292.04,0.04,795,Edward Vazquez,denise19@yahoo.com,439.585.2704x851,5607.168
796,Product 796,Sports,2023-02-04,East,Bolivia,Ryanmouth,35,112.95,0.23,796,Dennis Cooper,jonesabigail@gmail.com,1447661519,3044.0025
797,Product 797,Home,2021-12-13,South,Spain,Richardfort,51,908.82,0.22,797,Joseph Bradshaw,taracarpenter@hotmail.com,130.966.4303x7161,36152.8596
798,Product 798,Home,2021-04-14,West,Lao People's Democratic Republic,North Devonburgh,21,711.96,0.17,798,Richard Barrera,kelly25@perez.biz,0604350887,12409.4628
799,Product 799,Beauty,2024-01-02,East,Suriname,Clarkport,44,619.12,0.18,799,Rebecca Christian,gallegoschris@hotmail.com,141-790-2023x6956,22337.8496
800,Product 800,Beauty,2024-03-11,West,Turks and Caicos Islands,Walshside,1,794.57,0.03,800,Robert Richardson,parsonskenneth@mullins-summers.com,385.761.2175,770.7329
801,Product 801,Clothing,2022-10-29,North,Macao,North Sheri,67,837.29,0.18,801,Brooke Harris,smithdavid@rodriguez.net,044.447.2147x1340,46000.712600000006
802,Product 802,Beauty,2022-01-05,East,Rwanda,South Peter,98,488.62,0.11,802,Russell Miller,russell55@hotmail.com,(598)067-3976,42617.436400000006
803,Product 803,Beauty,2023-05-05,South,Finland,Lake Ellen,13,882.38,0.26,803,Savannah Morris,andrea90@rogers.com,887-394-9704x854,8488.4956
804,Product 804,Sports,2022-11-16,West,Ghana,Holtmouth,16,917.25,0.09,804,Sarah Ward,nicole51@hotmail.com,(937)181-7665,13355.16
805,Product 805,Home,2023-06-22,South,Bangladesh,South Jamiebury,34,278.84,0.17,805,Mrs. Janice Burnett,terrynicholas@warner.com,193-401-9336x7937,7868.864799999999
806,Product 806,Beauty,2023-08-10,East,Ghana,Saundersborough,24,611.47,0.13,806,Richard Mathews,harrysullivan@edwards-clark.org,001-825-842-9389,12767.4936
807,Product 807,Electronics,2023-02-21,West,Slovakia (Slovak Republic),East Chrishaven,13,531.32,0.26,807,Janet Nguyen,douglas59@hotmail.com,846-877-3218x76628,5111.298400000001
808,Product 808,Beauty,2021-01-02,West,Samoa,West Paul,6,542.57,0.08,808,Sarah Russell,josephmedina@rodriguez.com,(013)953-5432,2994.9864000000002
809,Product 809,Home,2020-07-02,North,Romania,Andrewhaven,39,938.29,0.02,809,Norman Romero,cynthiaclayton@hotmail.com,861-552-4876x7343,35861.443799999994
810,Product 810,Clothing,2023-02-25,West,Moldova,South Johnberg,2,312.14,0.22,810,Nicholas Palmer,danielwright@hotmail.com,(883)060-8185,486.9384
811,Product 811,Beauty,2020-05-24,North,Guadeloupe,South Melissafort,11,983.6,0.12,811,Neil Kelley,janet51@bryan-morales.biz,063-569-8753,9521.248
812,Product 812,Electronics,2020-11-08,West,Poland,Snyderside,7,903.11,0.18,812,Edward Reese,philiphurley@yahoo.com,(921)084-6145,5183.8514000000005
813,Product 813,Sports,2024-06-16,West,Cote d'Ivoire,North Hollytown,7,464.14,0.01,813,Shari Johnson,yturner@jones.com,568-473-4270x6090,3216.4902
814,Product 814,Clothing,2021-12-06,South,Palau,Lake Stacey,39,819.28,0.29,814,Lauren Gutierrez,robinsonandrew@edwards.com,(855)951-7418x788,22685.863199999996
815,Product 815,Electronics,2021-04-01,West,Canada,Scottburgh,76,771.36,0.26,815,Cynthia Jackson,mckenzie58@yahoo.com,651.748.0999x52600,43381.2864
816,Product 816,Home,2021-12-26,South,Portugal,Gonzalezchester,86,681.12,0.19,816,Jake Scott,sarah73@gmail.com,881.309.8835x125,47446.819200000005
817,Product 817,Beauty,2020-04-15,East,Gibraltar,Hendersonberg,51,326.64,0.01,817,Kelly Clark,simssusan@hamilton-navarro.biz,(486)909-9427x93449,16492.0536
818,Product 818,Beauty,2020-10-19,West,Suriname,East Katherineview,52,204.49,0.11,818,Debbie Robbins,qbrown@gmail.com,001-899-653-8482x22292,9463.797199999999
819,Product 819,Electronics,2024-01-02,West,Equatorial Guinea,Weissmouth,3,674.81,0.29,819,Elizabeth Pineda,ivanherman@yahoo.com,(409)971-3406x24871,1437.3452999999997
820,Product 820,Sports,2022-09-30,South,Maldives,North Mary,77,844.54,0.2,820,Brenda Murphy,nicholas98@gmail.com,(098)605-0737x34436,52023.664
821,Product 821,Electronics,2024-02-10,South,Poland,Martinside,30,26.09,0.05,821,Brittany Davis,taylor28@gmail.com,673.234.0530x938,743.565
822,Product 822,Electronics,2020-10-13,West,Cocos (Keeling) Islands,East Destiny,10,646.38,0.14,822,Stephanie Meyer DDS,trichard@yahoo.com,661-539-7987,5558.868
823,Product 823,Beauty,2020-08-31,East,Netherlands Antilles,South Andrewburgh,73,448.44,0.29,823,Jeanette Murphy,carrilloanthony@mendoza.biz,279-828-9245,23242.6452
824,Product 824,Electronics,2023-11-14,East,Brazil,Breannahaven,6,899.11,0.16,824,Michael Hansen,williamburke@freeman.org,188.936.3076,4531.5144
825,Product 825,Home,2020-10-19,West,Yemen,North Jessica,54,328.26,0.01,825,Tanya Eaton,silvamichael@martinez-shah.com,+1-971-098-8364x551,17548.7796
826,Product 826,Electronics,2023-05-19,South,Palau,Marybury,66,479.44,0.19,826,Timothy Campbell,gentrytamara@hotmail.com,001-340-778-2999,25630.8624
827,Product 827,Electronics,2023-04-10,North,Sudan,Raymondville,44,519.62,0.08,827,Heidi Mcguire,ncox@lowery.com,209.303.7776x31727,21034.2176
828,Product 828,Sports,2020-06-23,South,Italy,West Robertaburgh,80,149.04,0.03,828,Nancy Johnson,matthew84@hotmail.com,(432)335-3569x46183,11565.503999999999
829,Product 829,Electronics,2020-07-13,East,Nepal,North Donald,63,715.76,0.12,829,John Williams,nyang@murillo.biz,+1-373-826-7078x7307,39681.7344
830,Product 830,Home,2022-04-07,North,Croatia,North Juliaborough,77,832.17,0.17,830,Jodi Johnson,stephanierichardson@yahoo.com,+1-438-958-3009x0659,53183.98469999999
831,Product 831,Home,2020-02-22,North,Papua New Guinea,Paigeborough,48,67.33,0.01,831,Tanya Barron,molinadaniel@hotmail.com,8485204583,3199.5216
832,Product 832,Clothing,2021-05-29,South,Ireland,Rivasview,77,298.47,0.17,832,Gregg Walton,lrichard@yahoo.com,001-228-557-8069x0138,19075.2177
